"district","grape_type_code","grape_type_name","variety_code","variety_name","wt_price","brix_code","tons","row_type_code","row_type_name"
"1","7","Wine Grapes (White)","7036","Semillon",2200,"000100",3.9,"2","data_row"
"1","7","Wine Grapes (White)","7036","Semillon",2200,"010800",1.1,"2","data_row"
"1","7","Wine Grapes (White)","7036","Semillon",2250,"000100",2.1,"2","data_row"
"1","7","Wine Grapes (White)","7036","Semillon",2082.05,"",36.5,"3","summary_row"
"1","7","Wine Grapes (White)","7032","St. Emilion *",2800,"000100",3.1,"2","data_row"
"1","7","Wine Grapes (White)","7032","St. Emilion *",2800,"",3.1,"3","summary_row"
"1","7","Wine Grapes (White)","7051","Tocai Friulano",1750,"000100",20.9,"2","data_row"
"1","7","Wine Grapes (White)","7051","Tocai Friulano",2000,"000100",3.9,"2","data_row"
"1","7","Wine Grapes (White)","7051","Tocai Friulano",2800,"000100",2.2,"2","data_row"
"1","7","Wine Grapes (White)","7051","Tocai Friulano",2817,"008100",4.5,"2","data_row"
"1","7","Wine Grapes (White)","7051","Tocai Friulano",2006.71,"",31.5,"3","summary_row"
"1","7","Wine Grapes (White)","7064","Vermentino *",1800,"000100",23.6,"2","data_row"
"1","7","Wine Grapes (White)","7064","Vermentino *",2000,"000100",7.4,"2","data_row"
"1","7","Wine Grapes (White)","7064","Vermentino *",2050,"000100",4.1,"2","data_row"
"1","7","Wine Grapes (White)","7064","Vermentino *",2200,"000100",2.9,"2","data_row"
"1","7","Wine Grapes (White)","7064","Vermentino *",2800,"000100",7.3,"2","data_row"
"1","7","Wine Grapes (White)","7064","Vermentino *",3700,"000100",1.6,"2","data_row"
"1","7","Wine Grapes (White)","7064","Vermentino *",4080,"000100",2.4,"2","data_row"
"1","7","Wine Grapes (White)","7064","Vermentino *",2195.07,"",49.3,"3","summary_row"
"1","7","Wine Grapes (White)","7043","Viognier",500,"000100",17.7,"2","data_row"
"1","7","Wine Grapes (White)","7043","Viognier",1450,"000100",67.2,"2","data_row"
"1","7","Wine Grapes (White)","7043","Viognier",1475,"000100",3.3,"2","data_row"
"1","7","Wine Grapes (White)","7043","Viognier",1550,"000100",20.5,"2","data_row"
"1","7","Wine Grapes (White)","7043","Viognier",1800,"000100",3.2,"2","data_row"
"1","7","Wine Grapes (White)","7043","Viognier",1850,"021000",42.9,"2","data_row"
"1","7","Wine Grapes (White)","7043","Viognier",1900,"000100",4.6,"2","data_row"
"1","7","Wine Grapes (White)","7043","Viognier",2000,"000100",9.2,"2","data_row"
"1","7","Wine Grapes (White)","7043","Viognier",2100,"017400",5,"2","data_row"
"1","7","Wine Grapes (White)","7043","Viognier",2150,"043235",1.8,"2","data_row"
"1","7","Wine Grapes (White)","7043","Viognier",2200,"000100",3.1,"2","data_row"
"1","7","Wine Grapes (White)","7043","Viognier",2600,"000100",1.6,"2","data_row"
"1","7","Wine Grapes (White)","7043","Viognier",4300,"000100",2.3,"2","data_row"
"1","7","Wine Grapes (White)","7043","Viognier",4747.55,"000100",1,"2","data_row"
"1","7","Wine Grapes (White)","7043","Viognier",1609.51,"",183.4,"3","summary_row"
"1","7","Wine Grapes (White)","7038","White Riesling *",1800,"000100",1,"2","data_row"
"1","7","Wine Grapes (White)","7038","White Riesling *",2500,"000100",24.8,"2","data_row"
"1","7","Wine Grapes (White)","7038","White Riesling *",2600,"000100",25.1,"2","data_row"
"1","7","Wine Grapes (White)","7038","White Riesling *",2800,"000100",15.3,"2","data_row"
"1","7","Wine Grapes (White)","7038","White Riesling *",2900,"000100",4.2,"2","data_row"
"1","7","Wine Grapes (White)","7038","White Riesling *",3000,"000100",2.3,"2","data_row"
"1","7","Wine Grapes (White)","7038","White Riesling *",3000,"012775",2.1,"2","data_row"
"1","7","Wine Grapes (White)","7038","White Riesling *",3000,"013100",1.4,"2","data_row"
"1","7","Wine Grapes (White)","7038","White Riesling *",3063,"011100",3.1,"2","data_row"
"1","7","Wine Grapes (White)","7038","White Riesling *",3110.71,"000100",4.1,"2","data_row"
"1","7","Wine Grapes (White)","7038","White Riesling *",3200,"011100",2.8,"2","data_row"
"1","7","Wine Grapes (White)","7038","White Riesling *",3300,"000100",4.5,"2","data_row"
"1","7","Wine Grapes (White)","7038","White Riesling *",2729.21,"",90.7,"3","summary_row"
"1","7","Wine Grapes (White)","7001","Other White Wine 2/",1700,"000100",6.2,"2","data_row"
"1","7","Wine Grapes (White)","7001","Other White Wine 2/",1800,"000100",0.4,"2","data_row"
"1","7","Wine Grapes (White)","7001","Other White Wine 2/",2000,"000100",0.8,"2","data_row"
"1","7","Wine Grapes (White)","7001","Other White Wine 2/",2800,"000100",1.9,"2","data_row"
"1","7","Wine Grapes (White)","7001","Other White Wine 2/",3900,"000100",8.4,"2","data_row"
"1","7","Wine Grapes (White)","7001","Other White Wine 2/",2877.97,"",17.7,"3","summary_row"
"1","6","Wine Grapes (Red)","6013","Barbera",1500,"000100",1.1,"2","data_row"
"1","6","Wine Grapes (Red)","6013","Barbera",1600,"000100",6.3,"2","data_row"
"1","6","Wine Grapes (Red)","6013","Barbera",1700,"000100",6.3,"2","data_row"
"1","6","Wine Grapes (Red)","6013","Barbera",2100,"000100",8.5,"2","data_row"
"1","6","Wine Grapes (Red)","6013","Barbera",2200,"000100",0.9,"2","data_row"
"1","6","Wine Grapes (Red)","6013","Barbera",2312.12,"017800",3.2,"2","data_row"
"1","6","Wine Grapes (Red)","6013","Barbera",2800,"000100",22.2,"2","data_row"
"1","6","Wine Grapes (Red)","6013","Barbera",2305.75,"",48.5,"3","summary_row"
"1","6","Wine Grapes (Red)","6023","Cabernet Franc",1850,"000100",18.2,"2","data_row"
"1","6","Wine Grapes (Red)","6023","Cabernet Franc",2240,"000100",1,"2","data_row"
"1","6","Wine Grapes (Red)","6023","Cabernet Franc",3000,"000100",1.3,"2","data_row"
"1","6","Wine Grapes (Red)","6023","Cabernet Franc",4300,"017400",3,"2","data_row"
"1","6","Wine Grapes (Red)","6023","Cabernet Franc",4692,"020800",5.7,"2","data_row"
"1","6","Wine Grapes (Red)","6023","Cabernet Franc",4800,"000100",1.3,"2","data_row"
"1","6","Wine Grapes (Red)","6023","Cabernet Franc",4800,"017600",3,"2","data_row"
"1","6","Wine Grapes (Red)","6023","Cabernet Franc",5500,"017200",2.9,"2","data_row"
"1","6","Wine Grapes (Red)","6023","Cabernet Franc",3188.03,"",36.4,"3","summary_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",200,"013600",12.9,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",400,"024500",76.3,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",500,"000100",1.1,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",530,"000100",108.1,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",800,"013600",6.8,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",1000,"000100",348.2,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",1000,"021500",9.8,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",1100,"000100",48,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",1400,"000100",16.7,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",1500,"000100",1.8,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",1600,"000100",58.9,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",1600,"024800",91.9,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",1700,"024800",109.2,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",1800,"000100",174.2,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",1800,"017200",0.2,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",1800,"021500",2,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",1850,"000100",114.3,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",1850,"026800",21.2,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",1900,"000100",52.4,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",1950,"024800",177.6,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",1975,"000100",67.4,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2000,"000100",54.1,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2000,"024500",48.8,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2000,"024800",642.7,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2033.88,"026800",20.4,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2050,"000100",54.5,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2050,"024800",71.5,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2100,"000100",149.2,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2140.21,"017800",179,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2145.42,"000100",54.1,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2145.42,"024500",26.7,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2200,"000100",183.1,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2200,"024500",221.4,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2200,"024800",97.5,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2300,"000100",24,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2350,"027100",84.4,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2353.37,"000100",42.8,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2400,"000100",148,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2433.94,"000100",100.3,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2440.21,"000100",30.2,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2450,"024500",0.9,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2488.69,"000100",15.6,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2524.5,"001900",34.4,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2550,"027100",72.4,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2585.1,"002200",52.5,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2600.43,"002200",13.7,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2751.83,"024800",48,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2800,"000100",1.6,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2800,"017800",3,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",2900,"000100",309.4,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",3200,"000100",1.2,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",3979.87,"000100",37.2,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",4000,"000100",2.5,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",4250,"000100",5.5,"2","data_row"
"1","6","Wine Grapes (Red)","6024","Cabernet Sauvignon",1988.9,"",4329.6,"3","summary_row"
"1","6","Wine Grapes (Red)","6026","Carignane",200,"013600",3.4,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",800,"013600",29.4,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",1300,"000100",2.8,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",1350,"000100",3.2,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",1500,"000100",12.1,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",1500,"013600",4.1,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",1500,"024800",31.7,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",1600,"000100",54.1,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",1650,"000100",20.3,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",1700,"000100",5.6,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",1700,"010900",5.3,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",1750,"000100",3.9,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",1800,"000100",4.8,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",1800,"011400",3.5,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",1800,"013000",1.3,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",1800,"013600",7.5,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",1841.31,"017800",2.1,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",1850,"000100",2,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",1900,"000100",4,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",1900,"011100",7.3,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",1950,"000100",2.4,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",2000,"000100",30,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",2000,"011300",2,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",2000,"016800",4.3,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",2000,"024500",6.5,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",2014.3,"000100",45.1,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",2014.53,"000100",1,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",2058.74,"000100",10.9,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",2100,"000100",41.7,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",2100,"009300",3.6,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",2100,"017600",6.6,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",2150,"000100",1.6,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",2200,"000100",1.7,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",2200,"011300",0.5,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",2500,"000100",9.3,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",2800,"000100",8.4,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",2825,"000100",9.2,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",3000,"000100",0.5,"2","data_row"
"1","6","Wine Grapes (Red)","6026","Carignane",1794.12,"",393.7,"3","summary_row"
"1","6","Wine Grapes (Red)","6028","Charbono",800,"013600",9.5,"2","data_row"
"1","6","Wine Grapes (Red)","6028","Charbono",2000,"000100",10.1,"2","data_row"
"1","6","Wine Grapes (Red)","6028","Charbono",2500,"000100",3.2,"2","data_row"
"1","6","Wine Grapes (Red)","6028","Charbono",1570.18,"",22.8,"3","summary_row"
"1","6","Wine Grapes (Red)","6171","Cinsaut *",2500,"000100",1.8,"2","data_row"
"1","6","Wine Grapes (Red)","6171","Cinsaut *",3047,"000100",1.4,"2","data_row"
"1","6","Wine Grapes (Red)","6171","Cinsaut *",2739.31,"",3.2,"3","summary_row"
"1","6","Wine Grapes (Red)","6185","Counoise",2500,"000100",1.8,"2","data_row"
"1","6","Wine Grapes (Red)","6185","Counoise",2500,"017200",1.5,"2","data_row"
"1","6","Wine Grapes (Red)","6185","Counoise",3047,"000100",2.3,"2","data_row"
"1","6","Wine Grapes (Red)","6185","Counoise",4300,"017200",2.5,"2","data_row"
"1","6","Wine Grapes (Red)","6185","Counoise",4692,"020700",2.2,"2","data_row"
"1","6","Wine Grapes (Red)","6185","Counoise",3527.23,"",10.3,"3","summary_row"
"1","6","Wine Grapes (Red)","6173","Dolcetto",2800,"000100",20.9,"2","data_row"
"1","6","Wine Grapes (Red)","6173","Dolcetto",2800,"",20.9,"3","summary_row"
"1","6","Wine Grapes (Red)","6178","Freisa",2800,"000100",3.4,"2","data_row"
"1","6","Wine Grapes (Red)","6178","Freisa",2800,"",3.4,"3","summary_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",1000,"000100",2.1,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",1300,"013100",15,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",1400,"000100",1.1,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",1600,"000100",20.2,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",1800,"000100",23.9,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",1800,"013600",1.2,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",1900,"000100",3.5,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",1950,"013600",1,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",2000,"000100",39.3,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",2000,"024500",4,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",2050,"000100",1,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",2200,"000100",19.6,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",2500,"000100",4,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",2500,"013600",1.5,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",2550,"000100",1.1,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",2600,"022800",4,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",2600,"024800",42.4,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",2650,"000100",5.3,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",2750,"003200",37.1,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",2800,"000100",9.7,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",3000,"000100",1.4,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",3500,"020800",4.6,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",3900,"000100",2,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",3900,"024500",1.7,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",4000,"017200",2.6,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",4300,"000100",3.9,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",4343,"000100",3.9,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",4350,"024500",2,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",4500,"000100",2.5,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",4692,"020800",6.4,"2","data_row"
"1","6","Wine Grapes (Red)","6058","Grenache *",2426.31,"",268,"3","summary_row"
"1","6","Wine Grapes (Red)","6059","Grignolino",2520,"000100",2.6,"2","data_row"
"1","6","Wine Grapes (Red)","6059","Grignolino",2800,"000100",2.3,"2","data_row"
"1","6","Wine Grapes (Red)","6059","Grignolino",2651.43,"",4.9,"3","summary_row"
"1","6","Wine Grapes (Red)","6076","Malbec",1850,"000100",8,"2","data_row"
"1","6","Wine Grapes (Red)","6076","Malbec",1850,"021500",1,"2","data_row"
"1","6","Wine Grapes (Red)","6076","Malbec",2039.76,"017800",3.4,"2","data_row"
"1","6","Wine Grapes (Red)","6076","Malbec",2050,"027100",43.5,"2","data_row"
"1","6","Wine Grapes (Red)","6076","Malbec",2700,"000100",2,"2","data_row"
"1","6","Wine Grapes (Red)","6076","Malbec",3000,"000100",1.5,"2","data_row"
"1","6","Wine Grapes (Red)","6076","Malbec",4692,"020800",5.1,"2","data_row"
"1","6","Wine Grapes (Red)","6076","Malbec",2272.7,"",64.5,"3","summary_row"
"1","6","Wine Grapes (Red)","6200","Mencia",3250,"011100",2,"2","data_row"
"1","6","Wine Grapes (Red)","6200","Mencia",4300,"000100",4.1,"2","data_row"
"1","6","Wine Grapes (Red)","6200","Mencia",3955.74,"",6.1,"3","summary_row"
"1","6","Wine Grapes (Red)","6084","Merlot",500,"000100",2.7,"2","data_row"
